src,src_pagerank,src_betweenness,src_closeness,src_triangle_count,dst,dst_pagerank,dst_betweenness,dst_closeness,weight
decompress-tarbz2,0.1710431986915582,1.95,0.4158415841584159,0,is-bzip2,0.17075924400267184,0,0,0.14285714285714285
decompress-tar,0.1710431986915582,1.95,0.41052631578947374,0,is-tar,0.17421911800311715,0,0,0.16666666666666666
buffer-to-vinyl,0.1853414129772725,2.366666666666667,0.6363636363636364,1,file-type,0.3787558357644141,0,0,0.25
archive-type,0.2228103390870871,1,2,0,file-type,0.3787558357644141,0,0,1
filenamify,0.16338107531552193,0,1,0,filename-reserved-regex,0.19627941481807198,0,0,0.3333333333333333
each-async,0.2242532999155963,0,1.5,1,set-immediate-shim,0.24526923908753698,0,0,0.5
yeoman-generator,0.16865946821036107,0,0.2731122088920254,26,detect-conflict,0.1536748608763032,0,0,0.02564102564102564
spawn-sync,0.21530813873626373,2,0.4782608695652174,0,os-shim,0.2415059589629121,0,0,0.5
fs-extra,0.3049710391690341,0,0.4054054054054054,4,klaw,0.20182967022427398,0,0,0.2
fs-extra,0.3049710391690341,0,0.4054054054054054,4,jsonfile,0.20182967022427398,0,0,0.2
yosay,0.15455357142857143,0,0.6451612903225806,7,pad-component,0.1645967261904762,0,0,0.1111111111111111
yeoman-doctor,0.15455357142857143,0,0.3032258064516129,4,object-values,0.1664213169642857,0,0,0.125
find-versions,0.23913669977712157,2,1.5,0,semver-regex,0.2516126902989625,0,0,0.5
execa,0.34968745312533583,5,0.4,2,strip-eof,0.2094387041887814,0,0,0.2
npm-run-path,0.2094387041887814,0,2,1,path-key,0.38737997432398874,0,0,1
execa,0.34968745312533583,5,0.4,2,path-key,0.38737997432398874,0,0,0.2
yo,0.15,0,0.353021978021978,20,titleize,0.15455357142857143,0,0,0.03571428571428571
sudo-block,0.21568526785714284,1.5,0.5789473684210527,0,is-root,0.30277706473214283,0,0,0.3333333333333333
downgrade-root,0.21568526785714284,0.5,1.5,0,is-root,0.30277706473214283,0,0,0.5
sudo-block,0.21568526785714284,1.5,0.5789473684210527,0,is-docker,0.21111082589285715,0,0,0.3333333333333333
downgrade-root,0.21568526785714284,0.5,1.5,0,default-uid,0.2416662388392857,0,0,0.5
insight,0.15455357142857143,0,0.3797909407665505,7,lodash.debounce,0.1645967261904762,0,0,0.1111111111111111
config-chain,0.16726847098214284,0,1.5,1,proto-list,0.22105026041666667,0,0,0.5
yo,0.15,0,0.353021978021978,20,cli-list,0.15455357142857143,0,0,0.03571428571428571
postcss,0.20036249999999997,1,1,1,js-base64,0.20676937499999998,0,0,0.3333333333333333
browserslist,0.17486249999999998,0,2,1,caniuse-db,0.32349562499999995,0,0,1
autoprefixer,0.1755,3,0.7333333333333334,2,caniuse-db,0.32349562499999995,0,0,0.16666666666666666
autoprefixer,0.1755,3,0.7333333333333334,2,num2fraction,0.17486249999999998,0,0,0.16666666666666666
autoprefixer,0.1755,3,0.7333333333333334,2,normalize-range,0.17486249999999998,0,0,0.16666666666666666
autoprefixer,0.1755,3,0.7333333333333334,2,postcss-value-parser,0.17486249999999998,0,0,0.16666666666666666
sequelize,0.15,0,0.8695652173913044,2,validator,0.20523323611111113,0,0,0.0625
anchor,0.16685677499999998,0,0.36,1,validator,0.20523323611111113,0,0,0.3333333333333333
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,unorm,0.16829476376488092,0,0,0.041666666666666664
cordova-common,0.17417187499999998,0,0.5769230769230769,13,unorm,0.16829476376488092,0,0,0.08333333333333333
plist,0.2440237028769841,2,1.25,1,xmldom,0.201844032265315,0,0,0.25
aws-sdk,0.15,0,1.25,2,xmlbuilder,0.3110159072653149,0,0,0.25
plist,0.2440237028769841,2,1.25,1,xmlbuilder,0.3110159072653149,0,0,0.25
xml2js,0.181875,0,1.5,2,xmlbuilder,0.3110159072653149,0,0,0.5
cordova-common,0.17417187499999998,0,0.5769230769230769,13,cordova-registry-mapper,0.16829476376488092,0,0,0.08333333333333333
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,cordova-registry-mapper,0.16829476376488092,0,0,0.041666666666666664
bplist-parser,0.30679752678571426,0,2,0,big-integer,0.41077789776785706,0,0,1
bplist-creator,0.20501992869543653,0,2,0,stream-buffers,0.32422292100694444,0,0,1
xcode,0.15595758928571427,0,0.48148148148148145,0,pegjs,0.19418798363095238,0,0,0.3333333333333333
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,valid-identifier,0.15595758928571427,0,0,0.041666666666666664
node-emoji,0.1837514660714286,0,2,0,string.prototype.codepointat,0.43875269705357145,0,0,1
properties-parser,0.15595758928571427,0,2,0,string.prototype.codepointat,0.43875269705357145,0,0,1
compression,0.1882409877232143,0,0.7857142857142857,0,on-headers,0.21633413992745534,0,0,0.16666666666666666
morgan,0.15,0,0.8888888888888888,0,on-headers,0.21633413992745534,0,0,0.2
express-session,0.15,0,0.8666666666666667,0,on-headers,0.21633413992745534,0,0,0.1111111111111111
cordova-lib,0.1682142857142857,0,0.3288201160541586,22,cordova-app-hello-world,0.15595758928571427,0,0,0.041666666666666664
falafel,0.2700896791294643,0,1.25,0,object-keys,0.29048598389834446,0,0,0.25
define-properties,0.19551041666666666,0,1.5,0,object-keys,0.29048598389834446,0,0,0.5
falafel,0.2700896791294643,0,1.25,0,foreach,0.29048598389834446,0,0,0.25
define-properties,0.19551041666666666,0,1.5,0,foreach,0.29048598389834446,0,0,0.5
less,0.203666875,0,0.34649122807017546,0,image-size,0.17163960546874998,0,0,0.125
errno,0.25331663671875,1,2,0,prr,0.3653191412109375,0,0,1
browser-sync,0.15,0,0.3109815354713314,8,ucfirst,0.1547222222222222,0,0,0.037037037037037035
query-string,0.1547222222222222,0,2,0,strict-uri-encode,0.28151388888888884,0,0,1
lpad-align,0.2302832714904204,0,0.2987012987012987,0,longest,0.20364867151123042,0,0,0.25
browser-sync,0.15,0,0.3109815354713314,8,longest,0.20364867151123042,0,0,0.037037037037037035
localtunnel,0.1547222222222222,0,0.30670103092783507,0,openurl,0.18287847222222223,0,0,0.25
browser-sync-ui,0.1547222222222222,0,0.33544303797468356,2,immutable,0.181025,0,0,0.2
browser-sync,0.15,0,0.3109815354713314,8,immutable,0.181025,0,0,0.037037037037037035
lodash.merge,0.1687876984126984,0,1.2,0,lodash.isplainobject,0.17869390873015872,0,0,0.2
lodash.merge,0.1687876984126984,0,1.2,0,lodash._baseclone,0.36609498842592586,0,0,0.2
lodash.clonedeep,0.22047185846560843,1,2,0,lodash._baseclone,0.36609498842592586,0,0,1
tfunk,0.1991611441798942,0,0.5555555555555556,0,object-path,0.23464348627645504,0,0,0.5
foxy,0.1547222222222222,0,0.3229571984435798,5,dev-ip,0.1735099206349206,0,0,0.14285714285714285
browser-sync,0.15,0,0.3109815354713314,8,dev-ip,0.1735099206349206,0,0,0.037037037037037035
browser-sync,0.15,0,0.3109815354713314,8,emitter-steward,0.1547222222222222,0,0,0.037037037037037035
browser-sync,0.15,0,0.3109815354713314,8,bs-recipes,0.1547222222222222,0,0,0.037037037037037035
stream-throttle,0.17630277777777775,0,1,0,limiter,0.22492868055555554,0,0,0.5
browser-sync-ui,0.1547222222222222,0,0.33544303797468356,2,connect-history-api-fallback,0.17630277777777775,0,0,0.2
browser-sync-ui,0.1547222222222222,0,0.33544303797468356,2,async-each-series,0.34087538368675596,0,0,0.2
exec-series,0.18810077797353317,0,2,0,async-each-series,0.34087538368675596,0,0,1
browser-sync,0.15,0,0.3109815354713314,8,async-each-series,0.34087538368675596,0,0,0.037037037037037035
plur,0.1682142857142857,0,2,0,irregular-plurals,0.2929821428571428,0,0,1
svgo,0.19655116071428572,0,0.4181818181818182,0,whet.extend,0.17386692665816328,0,0,0.14285714285714285
imagemin-svgo,0.16429821428571428,0,0.3333333333333333,0,is-svg,0.19655116071428572,0,0,0.3333333333333333
lpad-align,0.2302832714904204,0,0.2987012987012987,0,lpad,0.1989264492890082,0,0,0.25
squeak,0.28335272290736613,0,0.25688073394495414,0,console-stream,0.2302832714904204,0,0,0.3333333333333333
bin-wrapper,0.3137711127232143,16.5,0.21693121693121695,1,os-filter-obj,0.19445090763578868,0,0,0.16666666666666666
bin-wrapper,0.3137711127232143,16.5,0.21693121693121695,1,lazy-req,0.19445090763578868,0,0,0.16666666666666666
url-regex,0.18810077797353317,0,2,0,ip-regex,0.3098503836867559,0,0,1
imagemin-optipng,0.16429821428571428,0,0.1788124156545209,0,is-png,0.1849133705357143,0,0,0.25
imagemin-jpegtran,0.16429821428571428,0,0.17670682730923695,0,is-jpg,0.19655116071428572,0,0,0.3333333333333333
imagemin-gifsicle,0.16429821428571428,0,0.17670682730923695,0,is-gif,0.19655116071428572,0,0,0.3333333333333333
imagemin,0.1682142857142857,0,0.19290020093770932,4,optional,0.16429821428571428,0,0,0.1
npm-check-updates,0.15,0,0.3180555555555556,6,spawn-please,0.15708333333333332,0,0,0.05555555555555555
npm-check-updates,0.15,0,0.3180555555555556,6,semver-utils,0.15708333333333332,0,0,0.05555555555555555
npm-check-updates,0.15,0,0.3180555555555556,6,require-dir,0.15708333333333332,0,0,0.05555555555555555
npm-check-updates,0.15,0,0.3180555555555556,6,fast-diff,0.15708333333333332,0,0,0.05555555555555555
npm-check-updates,0.15,0,0.3180555555555556,6,cint,0.15708333333333332,0,0,0.05555555555555555
ecstatic,0.1659375,0,1.25,0,url-join,0.18526171875,0,0,0.25
ecstatic,0.1659375,0,1.25,0,he,0.18526171875,0,0,0.25
http-server,0.15,0,0.6451612903225806,0,corser,0.1659375,0,0,0.125
chai,0.1659375,0,1.3333333333333333,1,type-detect,0.36447890624999996,0,0,0.3333333333333333
deep-eql,0.197015625,0,2,1,type-detect,0.36447890624999996,0,0,1
chai,0.1659375,0,1.3333333333333333,1,assertion-error,0.197015625,0,0,0.3333333333333333
morgan,0.15,0,0.8888888888888888,0,basic-auth,0.1755,0,0,0.2
strong-data-uri,0.1585,0,2,0,truncate,0.28472499999999995,0,0,1
browser-launcher2,0.19490833333333335,0,0.2833333333333333,0,uid,0.17070901041666664,0,0,0.125
win-detect-browsers,0.17070901041666664,0,0.33891213389121344,1,json-stream,0.1620918882378472,0,0,0.08333333333333333
browser-launcher2,0.19490833333333335,0,0.2833333333333333,0,headless,0.17070901041666664,0,0,0.125
webpack-core,0.1585,0,1.5,0,source-list-map,0.2173625,0,0,0.5
enhanced-resolve,0.1585,0,0.48275862068965514,2,tapable,0.19218125,0,0,0.25
webpack,0.15,0,0.21628092577813246,4,tapable,0.19218125,0,0,0.06666666666666667
http-browserify,0.15585760869565218,0,1.5,0,Base64,0.21623948369565216,0,0,0.5
babel-core,0.2064267983195448,0,0.5188679245283019,32,json5,0.3195357794673859,0,0,0.047619047619047616
config,0.15,0,2,0,json5,0.3195357794673859,0,0,1
loader-utils,0.1585,0,1.25,0,json5,0.3195357794673859,0,0,0.25
loader-utils,0.1585,0,1.25,0,emojis-list,0.18368125000000002,0,0,0.25
loader-utils,0.1585,0,1.25,0,big.js,0.18368125000000002,0,0,0.25
del,0.1957817138671875,0,0.42857142857142855,3,is-path-cwd,0.1737734938267299,0,0,0.14285714285714285
superagent,0.21375,0,0.625,1,reduce-component,0.16651704545454546,0,0,0.09090909090909091
superagent,0.21375,0,0.625,1,cookiejar,0.16651704545454546,0,0,0.09090909090909091
superagent,0.21375,0,0.625,1,formidable,0.17289204545454545,0,0,0.09090909090909091
restify,0.15,0,0.4033149171270718,3,formidable,0.17289204545454545,0,0,0.05
bcrypt,0.15,0,1.5,0,bindings,0.21375,0,0,0.5
koa,0.15,0,0.7906976744186047,5,only,0.15554347826086956,0,0,0.043478260869565216
koa,0.15,0,0.7906976744186047,5,koa-is-json,0.15554347826086956,0,0,0.043478260869565216
koa,0.15,0,0.7906976744186047,5,koa-compose,0.15554347826086956,0,0,0.043478260869565216
koa,0.15,0,0.7906976744186047,5,error-inject,0.15554347826086956,0,0,0.043478260869565216
cookies,0.16064347826086955,0,1.5,0,keygrip,0.21827347826086957,0,0,0.5
stream-to-array,0.1682142857142857,0,2,0,any-promise,0.35908812111801236,0,0,1
composition,0.15554347826086956,0,1.5,1,any-promise,0.35908812111801236,0,0,0.5
waterline,0.1784835,0,0.3,11,deep-diff,0.16685677499999998,0,0,0.1111111111111111
jsonlint-lines,0.18353496263888888,0,0.4137931034482759,0,JSV,0.22800235912152775,0,0,0.5
uid-safe,0.16671666666666665,0,1.5,0,random-bytes,0.22085458333333333,0,0,0.5
ecdsa-sig-formatter,0.21568020833333335,0,2,0,base64-url,0.4041827604166666,0,0,1
uid-safe,0.16671666666666665,0,1.5,0,base64-url,0.4041827604166666,0,0,0.5
skipper,0.15255,0,0.3557692307692307,7,dot-access,0.16178795454545455,0,0,0.09090909090909091
sails-hook-sockets,0.15255,0,0.375886524822695,5,uid2,0.16852392857142856,0,0,0.14285714285714285
machine,0.22162266964285712,0,1,3,object-hash,0.1813965448660714,0,0,0.16666666666666666
machine,0.22162266964285712,0,1,3,convert-to-ecmascript-compatible-varname,0.1813965448660714,0,0,0.16666666666666666
sails-generate-sails.io.js,0.20228862499999997,0,1.5,3,sails.io.js-dist,0.2359573125,0,0,0.5
sails-generate-controller,0.1576275,0,0.875,3,pluralize,0.19003021875,0,0,0.25
eslint,0.15,0,0.4568345323741007,8,pluralize,0.19003021875,0,0,0.03125
sails,0.15,0,0.2925824175824176,37,pluralize,0.19003021875,0,0,0.02
sails-disk,0.15255,0,0.3684210526315789,6,waterline-errors,0.17161125,0,0,0.16666666666666666
sails,0.15,0,0.2925824175824176,37,mock-res,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,mock-req,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,lodash.isundefined,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,lodash.isstring,0.28990227272727276,0,0,0.02
frameguard,0.1615909090909091,0,2,0,lodash.isstring,0.28990227272727276,0,0,1
sails,0.15,0,0.2925824175824176,37,lodash.isregexp,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,lodash.isobject,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,lodash.isnull,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,lodash.isfunction,0.17217175324675324,0,0,0.02
helmet-csp,0.1615909090909091,0,0.6818181818181819,0,lodash.isfunction,0.17217175324675324,0,0,0.14285714285714285
sails,0.15,0,0.2925824175824176,37,lodash.iserror,0.15255,0,0,0.02
sails,0.15,0,0.2925824175824176,37,lodash.isarray,0.15255,0,0,0.02
i18n,0.15255,0,0.3644859813084112,1,mustache,0.17161125,0,0,0.16666666666666666
typechecker,0.48386497309570303,0,2,4,editions,0.5612852271313474,0,0,1
safefs,0.2169227356770833,0,1.5,1,esnextguardian,0.5570264326334635,0,0,0.5
ambi,0.24219216266276042,0,1,0,esnextguardian,0.5570264326334635,0,0,0.5
eachr,0.2169227356770833,0,1,4,esnextguardian,0.5570264326334635,0,0,0.5
extract-opts,0.16903070312499996,0,1,4,esnextguardian,0.5570264326334635,0,0,0.3333333333333333
extendr,0.16903070312499996,0,1,1,esnextguardian,0.5570264326334635,0,0,0.5
ignorefs,0.2169227356770833,2,2,1,ignorepatterns,0.3343843253255208,0,0,1
taskgroup,0.2169227356770833,0,0.6666666666666666,1,csextends,0.24219216266276042,0,0,0.5
math-interval-parser,0.17161125,0,2,0,xregexp,0.31223040234375005,0,0,1
table,0.153984375,0,0.6428571428571428,4,xregexp,0.31223040234375005,0,0,0.125
grunt-sync,0.15255,0,0.5,2,promised-io,0.182416875,0,0,0.25
grunt-sync,0.15255,0,0.5,2,md5-file,0.182416875,0,0,0.25
sails,0.15,0,0.2925824175824176,37,grunt-sails-linker,0.15255,0,0,0.02
mini-lr,0.17124999999999999,0,0.49019607843137253,3,livereload-js,0.20010280729166668,0,0,0.16666666666666666
tiny-lr,0.182416875,0,0.49019607843137253,2,livereload-js,0.20010280729166668,0,0,0.16666666666666666
websocket-driver,0.3200221354166667,1,2,0,websocket-extensions,0.42201881510416667,0,0,1
grunt-contrib-uglify,0.15255,0,0.26587301587301587,2,uri-path,0.208350375,0,0,0.2
grunt-contrib-coffee,0.15255,0,0.6,1,uri-path,0.208350375,0,0,0.25
grunt-contrib-copy,0.15255,0,0.5555555555555556,0,file-sync-cmp,0.21483375,0,0,0.5
broccoli-persistent-filter,0.2067375,1,0.46835443037974683,10,copy-dereference,0.3665925495954241,0,0,0.07142857142857142
symlink-or-copy,0.2400477999441964,0,2,4,copy-dereference,0.3665925495954241,0,0,1
broccoli-funnel,0.20036249999999997,0,0.49253731343283585,6,path-posix,0.16419234374999997,0,0,0.08333333333333333
broccoli-funnel,0.20036249999999997,0,0.49253731343283585,6,blank-object,0.40587545968191957,0,0,0.08333333333333333
broccoli-persistent-filter,0.2067375,1,0.46835443037974683,10,blank-object,0.40587545968191957,0,0,0.07142857142857142
fast-ordered-set,0.26956611328124996,1,2,3,blank-object,0.40587545968191957,0,0,1
quick-temp,0.19207023297991072,0,0.38095238095238093,1,mktemp,0.20441989934430804,0,0,0.3333333333333333
promise-map-series,0.20462215262276784,1,2,2,rsvp,0.37102303229631695,0,0,1
async-disk-cache,0.16255191964285712,0,0.39534883720930236,3,rsvp,0.37102303229631695,0,0,0.25
broccoli-persistent-filter,0.2067375,1,0.46835443037974683,10,rsvp,0.37102303229631695,0,0,0.07142857142857142
md5-hex,0.16255191964285712,0,2,0,md5-o-matic,0.2881691316964285,0,0,1
babel-core,0.2064267983195448,0,0.5188679245283019,32,slash,0.15835452946738587,0,0,0.047619047619047616
babel-core,0.2064267983195448,0,0.5188679245283019,32,shebang-regex,0.15835452946738587,0,0,0.047619047619047616
babel-core,0.2064267983195448,0,0.5188679245283019,32,private,0.17309460883246527,0,0,0.047619047619047616
babel-plugin-transform-regenerator,0.15607142857142856,0.047619047619047616,0.39333333333333337,17,private,0.17309460883246527,0,0,0.1111111111111111
babel-types,1.1941806195879947,0,0.38571428571428573,61,to-fast-properties,0.35299387268601334,0,0,0.2
eslint,0.15,0,0.4568345323741007,8,globals,0.2075310926086568,0,0,0.03125
babel-traverse,0.6299613836312564,0,0.5192307692307693,46,globals,0.2075310926086568,0,0,0.1
babel-generator,0.15835452946738587,0,0.35555555555555557,9,trim-right,0.16495486129285816,0,0,0.1111111111111111
aws-sdk,0.15,0,1.25,2,jmespath,0.181875,0,0,0.25
cli-usage,0.1713107142857143,0,0.396551724137931,1,marked,0.19853803571428574,0,0,0.3333333333333333
express-session,0.15,0,0.8666666666666667,0,crc,0.16416666666666666,0,0,0.1111111111111111
spdy-transport,0.17658374999999998,0,0.6666666666666666,4,obuf,0.21827332546875,0,0,0.2
hpack.js,0.18001923749999998,0,0.6875,4,obuf,0.21827332546875,0,0,0.25
spdy,0.156375,0,0.5,1,select-hose,0.17658374999999998,0,0,0.2
spdy,0.156375,0,0.5,1,http-deceiver,0.17658374999999998,0,0,0.2
spdy,0.156375,0,0.5,1,handle-thing,0.17658374999999998,0,0,0.2
restify,0.15,0,0.4033149171270718,3,keep-alive-agent,0.156375,0,0,0.05
restify,0.15,0,0.4033149171270718,3,escape-regexp-component,0.156375,0,0,0.05
lodash.get,0.305745234375,1,2,0,lodash._stringtopath,0.6395098798193993,0,0,1
lodash._baseiteratee,0.2701487418831168,0,2,0,lodash._stringtopath,0.6395098798193993,0,0,1
csv,0.156375,0,0.7777777777777777,0,stream-transform,0.18322968750000002,0,0,0.25
csv,0.156375,0,0.7777777777777777,0,csv-parse,0.18322968750000002,0,0,0.25
csv,0.156375,0,0.7777777777777777,0,csv-generate,0.18322968750000002,0,0,0.25
bunyan,0.16147499999999998,0,0.3333333333333333,1,safe-json-stringify,0.1843134375,0,0,0.25
backoff,0.156375,0,2,0,precond,0.28291874999999994,0,0,1
sequelize,0.15,0,0.8695652173913044,2,wkx,0.15796875,0,0,0.0625
sequelize,0.15,0,0.8695652173913044,2,toposort-class,0.15796875,0,0,0.0625
terraformer-wkt-parser,0.15796875,0,2,0,terraformer,0.28427343749999995,0,0,1
sequelize,0.15,0,0.8695652173913044,2,shimmer,0.15796875,0,0,0.0625
sequelize,0.15,0,0.8695652173913044,2,inflection,0.15796875,0,0,0.0625
pg,0.15,0,0.64,0,generic-pool,0.1761830357142857,0,0,0.14285714285714285
sequelize,0.15,0,0.8695652173913044,2,generic-pool,0.1761830357142857,0,0,0.0625
sequelize,0.15,0,0.8695652173913044,2,dottie,0.15796875,0,0,0.0625
gm,0.15,0,1,0,array-parallel,0.1925,0,0,0.3333333333333333
gm,0.15,0,1,0,array-series,0.1925,0,0,0.3333333333333333
winser,0.1925,0,1,0,stdio,0.2318125,0,0,0.5
hashring,0.1925,0,1.5,0,simple-lru-cache,0.2318125,0,0,0.5
hashring,0.1925,0,1.5,0,connection-parse,0.2318125,0,0,0.5
statsd,0.15,0,0.6428571428571428,0,node-syslog,0.1925,0,0,0.3333333333333333
group-array,0.1682142857142857,0,1,0,get-value,0.2214910714285714,0,0,0.5
render-readme,0.1551,0,0.4,2,highlight.js,0.18805875,0,0,0.25
sinopia,0.15,0,0.3179791976225854,7,highlight.js,0.18805875,0,0,0.04
sanitize-html,0.18295875,0,0.47058823529411764,0,regexp-quote,0.2018383125,0,0,0.3333333333333333
markdown-it,0.18295875,0,1,1,uc.micro,0.33504052687499997,0,0,0.2
